## ------------------------------------------------------------------------------------------------
## T2K Run 1-4 Numu-Disappearance Analysis -2dlnL Data ##
## Contents of this file include: 
##  (1) Profiled -2\Delta\lnL vs. \sin^{2}(\theta_{23}) Normal Hierarchy
##  (2) Profiled -2\Delta\lnL vs. \Delta{m}^{2}_{32} Normal Hierarchy
##  (3) Profiled -2\Delta\lnL vs. \sin^{2}(\theta_{23}) Inverted Hierarchy
##  (4) Profiled -2\Delta\lnL vs. \Delta{m}^{2}_{13} Inverted Hierarchy
##  (5) -2\Delta\lnL vs. (\sin^{2}(\theta_{23}), \Delta{m}^{2}_{32}) Normal Hierarchy
##  (6) -2\Delta\lnL vs. (\sin^{2}(\theta_{23}), \Delta{m}^{2}_{13}) Inverted Hierarchy
##  (7) 68% CL Feldman-Cousins Contours, Normal Hierarchy
##  (8) 90% CL Feldman-Cousins Contours, Normal Hierarchy
##  (9) 68% CL Feldman-Cousins Contours, Inverted Hierarchy
## (10) 90% CL Feldman-Cousins Contours, Inverted Hierarchy
## ------------------------------------------------------------------------------------------------
## (1) Profiled -2\Delta\lnL vs. \sin^{2}(\theta_{23}) Normal ##
## ------------------------------------------------------------------------------------------------
\sin^{2}(\theta_{23})	-2\Delta\lnL
0.64 	0.00275 13.3336325389
0.64 	0.002775 14.4220325554
0.64 	0.0028 15.6086762298
0.64 	0.002825 16.8916968536
0.64 	0.00285 18.2689444578
0.64 	0.002875 19.602145501
0.64 	0.0029 21.1383043989
0.64 	0.002925 22.7615495333
0.64 	0.00295 24.4695669008
0.64 	0.002975 26.2602179063
0.64 	0.003 28.1311232079
0.64 	0.003025 30.079963789
0.64 	0.00305 32.1043271737
0.64 	0.003075 34.2016198782
0.64 	0.0031 36.3694069557
0.64 	0.003125 38.6050400006
0.64 	0.00315 40.9058883506
0.64 	0.003175 43.2692367739
0.64 	0.0032 45.6923524183
0.64 	0.003225 48.1723636628
0.64 	0.00325 50.7064756822
0.64 	0.003275 53.2917971459
0.64 	0.0033 55.9254011357
0.64 	0.003325 58.60430964
0.64 	0.00335 61.3255534505
0.64 	0.003375 64.0861322287
0.64 	0.0034 66.8829747812
0.64 	0.003425 69.7130553075
0.64 	0.00345 72.5733001197
0.64 	0.003475 75.460487977
0.64 	0.0035 78.3715187675
0.64 	0.003525 81.303187044
0.64 	0.00355 84.2523029745
0.64 	0.003575 87.218057459
0.64 	0.0036 90.203391345
0.64 	0.003625 93.2059115157
0.64 	0.00365 96.5406730204
0.64 	0.003675 99.5455482743
0.64 	0.0037 102.558506411
0.64 	0.003725 105.577215189
0.64 	0.00375 108.599338589
0.64 	0.003775 111.622535775
0.64 	0.0038 114.644456651
0.64 	0.003825 117.662739324
0.64 	0.00385 120.67500114
0.64 	0.003875 123.67882053
0.64 	0.0039 126.671714066
0.64 	0.003925 129.651039291
0.64 	0.00395 132.61380024
0.64 	0.003975 135.555804474
0.64 	0.004 138.468145333
0.644 	0.002 29.1108958509
0.644 	0.002025 27.1403137556
0.644 	0.00205 25.2608646896
0.644 	0.002075 23.4746998862
0.644 	0.0021 21.783922566
0.644 	0.002125 20.1905754201
0.644 	0.00215 18.6966270909
0.644 	0.002175 17.3040046612
0.644 	0.0022 16.014361593
0.644 	0.002225 14.8294549837
0.644 	0.00225 13.7507997365
0.644 	0.002275 12.7797569053
0.644 	0.0023 11.9175500582
0.644 	0.002325 11.165206947
0.644 	0.00235 10.5235511474
0.644 	0.002375 9.99329514496
0.644 	0.0024 9.5748788649
0.644 	0.002425 9.26837409131
0.644 	0.00245 9.07351796174
0.644 	0.002475 8.98597111426
0.644 	0.0025 8.96846727147
0.644 	0.002525 9.00262093066
0.644 	0.00255 9.13501327689
0.644 	0.002575 9.37686328509
0.644 	0.0026 9.72852160851
0.644 	0.002625 10.1890409663
0.644 	0.00265 10.7573240705
0.644 	0.002675 11.4320924719
0.644 	0.0027 12.2119195893
0.644 	0.002725 13.0952424339
0.644 	0.00275 14.0804371045
0.644 	0.002775 15.1655636381
0.644 	0.0028 16.3488036212
0.644 	0.002825 17.5406970638
0.644 	0.00285 19.0015763812
0.644 	0.002875 20.4669321179
0.644 	0.0029 22.0218058311
0.644 	0.002925 23.4880740598
0.644 	0.00295 25.1920108108
0.644 	0.002975 26.9784460987
0.644 	0.003 28.8449285881
0.644 	0.003025 30.7891656257
0.644 	0.00305 32.8086845161
0.644 	0.003075 34.9010174812
0.644 	0.0031 37.0635862753
0.644 	0.003125 39.2938061585
0.644 	0.00315 41.5890443807
0.644 	0.003175 43.9465769926
0.644 	0.0032 46.3636836953
0.644 	0.003225 48.8375013293
0.644 	0.00325 51.3652094162
0.644 	0.003275 53.9439404491
0.644 	0.0033 56.5707824335
0.644 	0.003325 59.242769566
0.644 	0.00335 61.9569564682
0.644 	0.003375 64.7102344967
0.644 	0.0034 67.4996174267
0.644 	0.003425 70.3220933442
0.644 	0.00345 73.1744920832
0.644 	0.003475 76.0536865471
0.644 	0.0035 78.956502647
0.644 	0.003525 81.8797181077
0.644 	0.00355 84.820048479
0.644 	0.003575 87.7780517549
0.644 	0.0036 90.7554556476
0.644 	0.003625 94.0742367098
0.644 	0.00365 97.0606813586
0.644 	0.003675 100.057386001
0.644 	0.0037 103.062013788
0.644 	0.003725 106.072227319
0.644 	0.00375 109.085686387
0.644 	0.003775 112.100045847
0.644 	0.0038 115.112951472
0.644 	0.003825 118.122037456
0.644 	0.00385 121.124914708
0.644 	0.003875 124.119151637
0.644 	0.0039 127.102236662
0.644 	0.003925 130.071461297
0.644 	0.00395 133.023628589
0.644 	0.003975 135.953816072
0.644 	0.004 138.849204522
0.648 	0.002 29.8874454813
0.648 	0.002025 27.9197612535
0.648 	0.00205 26.0429216634
0.648 	0.002075 24.2593635171
0.648 	0.0021 22.5711153093
0.648 	0.002125 20.9802863782
0.648 	0.00215 19.4886785688
0.648 	0.002175 18.098343132
0.648 	0.0022 16.8109950194
0.648 	0.002225 15.6282943817
0.648 	0.00225 14.5517294811
0.648 	0.002275 13.5826712088
0.648 	0.0023 12.7223334241
0.648 	0.002325 11.971719726
0.648 	0.00235 11.3316472745
0.648 	0.002375 10.8027187403
0.648 	0.0024 10.3854383656
0.648 	0.002425 10.0799112489
0.648 	0.00245 9.88582868494
0.648 	0.002475 9.79845488689
0.648 	0.0025 9.78048133855
0.648 	0.002525 9.81375701365
0.648 	0.00255 9.94498466964
0.648 	0.002575 10.1856455585
0.648 	0.0026 10.5357241796
0.648 	0.002625 10.9944182122
0.648 	0.00265 11.5605845599
0.648 	0.002675 12.2330261023
0.648 	0.0027 13.0102358104
0.648 	0.002725 13.8906769344
0.648 	0.00275 14.8727393007
0.648 	0.002775 15.9545093296
0.648 	0.0028 17.1341862777
0.648 	0.002825 18.4097435047
0.648 	0.00285 19.7790789357
0.648 	0.002875 21.2400203695
0.648 	0.0029 22.7903903491
0.648 	0.002925 24.4279536443
0.648 	0.00295 25.9582734882
0.648 	0.002975 27.7400810396
0.648 	0.003 29.6017747464
0.648 	0.003025 31.5410233989
0.648 	0.00305 33.5553182444
0.648 	0.003075 35.64217302
0.648 	0.0031 37.799087859
0.648 	0.003125 40.0234365896
0.648 	0.00315 42.3125685393
0.648 	0.003175 44.6637909567
0.648 	0.0032 47.0743379156
0.648 	0.003225 49.5414222464
0.648 	0.00325 52.0621980017
0.648 	0.003275 54.6338006042
0.648 	0.0033 57.2533216721
0.648 	0.003325 59.9177984753
0.648 	0.00335 62.6243039488
0.648 	0.003375 65.3696982919
0.648 	0.0034 68.151014106
0.648 	0.003425 70.9652161743
0.648 	0.00345 73.8091769641
0.648 	0.003475 76.6797682263
0.648 	0.0035 79.5736311603
0.648 	0.003525 82.4877443524
0.648 	0.00355 85.4187526115
0.648 	0.003575 88.3684773565
0.648 	0.0036 91.6660768968
0.648 	0.003625 94.6315143931
0.648 	0.00365 97.6094003659
0.648 	0.003675 100.597390848
0.648 	0.0037 103.593143954
0.648 	0.003725 106.594317565
0.648 	0.00375 109.598567967
0.648 	0.003775 112.603545124
0.648 	0.0038 115.60689167
0.648 	0.003825 118.606236791
0.648 	0.00385 121.599183529
0.648 	0.003875 124.58328585
0.648 	0.0039 127.555996586
0.648 	0.003925 130.514510301
0.648 	0.00395 133.455326407
0.648 	0.003975 136.372277421
0.648 	0.004 139.245311233
0.652 	0.002 30.6997547806
0.652 	0.002025 28.7354279029
0.652 	0.00205 26.8621835274
0.652 	0.002075 25.0818329863
0.652 	0.0021 23.3967977741
0.652 	0.002125 21.8091229923
0.652 	0.00215 20.3205327117
0.652 	0.002175 18.9331552086
0.652 	0.0022 17.6486938917
0.652 	0.002225 16.4687191872
0.652 	0.00225 15.3948054351
0.652 	0.002275 14.4282499416
0.652 	0.0023 13.5702561847
0.652 	0.002325 12.8218274212
0.652 	0.00235 12.1837406036
0.652 	0.002375 11.6565678996
0.652 	0.0024 11.240816436
0.652 	0.002425 10.9365619368
0.652 	0.00245 10.7433746164
0.652 	0.002475 10.6565750567
0.652 	0.0025 10.6381365452
0.652 	0.002525 10.6707545828
0.652 	0.00255 10.8012362436
0.652 	0.002575 11.0407598012
0.652 	0.0026 11.3892272144
0.652 	0.002625 11.8461503834
0.652 	0.00265 12.4102808022
0.652 	0.002675 13.0803639765
0.652 	0.0027 13.8549389235
0.652 	0.002725 14.732488838
0.652 	0.00275 15.7112953851
0.652 	0.002775 16.7896266772
0.652 	0.0028 17.9655292839
0.652 	0.002825 19.2370353572
0.652 	0.00285 20.6021378053
0.652 	0.002875 21.9394223659
0.652 	0.0029 23.6041054145
0.652 	0.002925 25.2364121385
0.652 	0.00295 26.769078962
0.652 	0.002975 28.5459312544
0.652 	0.003 30.4024381392
0.652 	0.003025 32.3362509587
0.652 	0.00305 34.3448817829
0.652 	0.003075 36.4258869451
0.652 	0.0031 38.5766475204
0.652 	0.003125 40.7946358917
0.652 	0.00315 43.0771796301
0.652 	0.003175 45.4215580501
0.652 	0.0032 47.8250677024
0.652 	0.003225 50.2848870795
0.652 	0.00325 52.7981741929
0.652 	0.003275 55.3620944719
0.652 	0.0033 57.9737215738
0.652 	0.003325 60.6301047575
0.652 	0.00335 63.3282956128
0.652 	0.003375 66.0652498556
0.652 	0.0034 68.8378311793
0.652 	0.003425 71.6431265815
0.652 	0.00345 74.477984695
0.652 	0.003475 77.3392045496
0.652 	0.0035 80.2235204049
0.652 	0.003525 83.1278295703
0.652 	0.00355 86.0490775117
0.652 	0.003575 89.3203865622
0.652 	0.0036 92.2622157902
0.652 	0.003625 95.2186945142
0.652 	0.00365 98.187469602
0.652 	0.003675 101.166192252
0.652 	0.0037 104.152516124
0.652 	0.003725 107.144094844
0.652 	0.00375 110.138581792
0.652 	0.003775 113.133621863
0.652 	0.0038 116.126854453
0.652 	0.003825 119.115903421
0.652 	0.00385 122.098361721
0.652 	0.003875 125.071763017
0.652 	0.0039 128.033504772
0.652 	0.003925 130.980662736
0.652 	0.00395 133.909207073
0.652 	0.003975 136.810740016
0.652 	0.004 139.652083104
0.656 	0.002 31.5480967134
0.656 	0.002025 29.5881127613
0.656 	0.00205 27.7189943049
0.656 	0.002075 25.9426660131
0.656 	0.0021 24.2615387092
0.656 	0.002125 22.6775841425
0.656 	0.00215 21.1928527901
0.656 	0.002175 19.808989231
0.656 	0.0022 18.5279765033
0.656 	0.002225 17.3513818598
0.656 	0.00225 16.2806491861
0.656 	0.002275 15.3171137847
0.656 	0.0023 14.4619535748
0.656 	0.002325 13.7161455007
0.656 	0.00235 13.0804785887
0.656 	0.002375 12.5556043303
0.656 	0.0024 12.1416479912
0.656 	0.002425 11.8389563959
0.656 	0.00245 11.6471060375
0.656 	0.002475 11.5609605683
0.656 	0.0025 11.5421423088
0.656 	0.002525 11.5741863937
0.656 	0.00255 11.7040090914
0.656 	0.002575 11.9425504322
0.656 	0.0026 12.2896684156
0.656 	0.002625 12.7449121357
0.656 	0.00265 13.3070569109
0.656 	0.002675 13.9747789363
0.656 	0.0027 14.7467033891
0.656 	0.002725 15.6202357505
0.656 	0.00275 16.5968215281
0.656 	0.002775 17.6715077487
0.656 	0.0028 18.843472484
0.656 	0.002825 20.1107989395
0.656 	0.00285 21.3787788398
0.656 	0.002875 22.9229678934
0.656 	0.0029 24.463408259
0.656 	0.002925 26.0903596976
0.656 	0.00295 27.8014849122
0.656 	0.002975 29.3966687656
0.656 	0.003 31.2476698479
0.656 	0.003025 33.175586051
0.656 	0.00305 35.1781566011
0.656 	0.003075 37.2527909704
0.656 	0.0031 39.3969831877
0.656 	0.003125 41.6081350588
0.656 	0.00315 43.8835681965
0.656 	0.003175 46.2206561839
0.656 	0.0032 48.6165745007
0.656 	0.003225 51.0685654304
0.656 	0.00325 53.5738289628
0.656 	0.003275 56.1294902666
0.656 	0.0033 58.732649573
0.656 	0.003325 61.3803189922
0.656 	0.00335 64.0696130527
0.656 	0.003375 66.7973833594
0.656 	0.0034 69.5606853362
0.656 	0.003425 72.3564923019
0.656 	0.00345 75.1815109163
0.656 	0.003475 78.0326637466
0.656 	0.0035 80.9067554768
0.656 	0.003525 83.8012734677
0.656 	0.00355 87.0413746753
0.656 	0.003575 89.9569727126
0.656 	0.0036 92.8894340766
0.656 	0.003625 95.8363949717
0.656 	0.00365 98.7954978883
0.656 	0.003675 101.764389843
0.656 	0.0037 104.740720636
0.656 	0.003725 107.722140066
0.656 	0.00375 110.706299394
0.656 	0.003775 113.690841603
0.656 	0.0038 116.673391191
0.656 	0.003825 119.651576955
0.656 	0.00385 122.622975642
0.656 	0.003875 125.585090557
0.656 	0.0039 128.53524596
0.656 	0.003925 131.470293743
0.656 	0.00395 134.385400428
0.656 	0.003975 137.267805192
0.656 	0.004 140.063221102
0.66 	0.002 32.4332539388
0.66 	0.002025 30.4782163563
0.66 	0.00205 28.6139395797
0.66 	0.002075 26.8424418482
0.66 	0.0021 25.1658566378
0.66 	0.002125 23.5863898024
0.66 	0.00215 22.1059436556
0.66 	0.002175 20.7263831006
0.66 	0.0022 19.4494525221
0.66 	0.002225 18.2767623785
0.66 	0.00225 17.2098022035
0.66 	0.002275 16.2498457422
0.66 	0.0023 15.3979700111
0.66 	0.002325 14.6552590776
0.66 	0.00235 14.0224292564
0.66 	0.002375 13.4999822585
0.66 	0.0024 13.0883754845
0.66 	0.002425 12.7877126146
0.66 	0.00245 12.5973575786
0.66 	0.002475 12.512164822
0.66 	0.0025 12.4929683695
0.66 	0.002525 12.5247151574
0.66 	0.00255 12.6539506615
0.66 	0.002575 12.8916745575
0.66 	0.0026 13.2377436548
0.66 	0.002625 13.691468748
0.66 	0.00265 14.2516637567
0.66 	0.002675 14.91686615
0.66 	0.0027 15.6860960561
0.66 	0.002725 16.5576011295
0.66 	0.00275 17.5297863155
0.66 	0.002775 18.6007667314
0.66 	0.0028 19.7686886629
0.66 	0.002825 21.0316172365
0.66 	0.00285 22.3874509344
0.66 	0.002875 23.8340283157
0.66 	0.0029 25.3689912299
0.66 	0.002925 26.990311261
0.66 	0.00295 28.6954218225
0.66 	0.002975 30.2929493711
0.66 	0.003 32.1379154092
0.66 	0.003025 34.0596897888
0.66 	0.00305 36.0557260824
0.66 	0.003075 38.1236107353
0.66 	0.0031 40.2607186755
0.66 	0.003125 42.4645630832
0.66 	0.00315 44.7324091235
0.66 	0.003175 47.0616532133
0.66 	0.0032 49.4494659128
0.66 	0.003225 51.8931086747
0.66 	0.00325 54.3897772837
0.66 	0.003275 56.9365951566
0.66 	0.0033 59.5306623561
0.66 	0.003325 62.1690630878
0.66 	0.00335 64.8487964398
0.66 	0.003375 67.56680529
0.66 	0.0034 70.3201353567
0.66 	0.003425 73.1057119834
0.66 	0.00345 75.9202938192
0.66 	0.003475 78.7606672798
0.66 	0.0035 81.6237923574
0.66 	0.003525 84.8332537221
0.66 	0.00355 87.7199798249
0.66 	0.003575 90.6257954667
0.66 	0.0036 93.5483249774
0.66 	0.003625 96.4852009885
0.66 	0.00365 99.4340623127
0.66 	0.003675 102.392552449
0.66 	0.0037 105.358323932
0.66 	0.003725 108.329005243
0.66 	0.00375 111.302263701
0.66 	0.003775 114.275725113
0.66 	0.0038 117.247025755
0.66 	0.003825 120.213770562
0.66 	0.00385 123.173524318
0.66 	0.003875 126.123745471
0.66 	0.0039 129.061669978
0.66 	0.003925 131.983734852
0.66 	0.00395 134.883687365
0.66 	0.003975 137.740112169
0.66 	0.004 140.472747699
0.664 	0.002 33.35643956
0.664 	0.002025 31.4061850167
0.664 	0.00205 29.5474516665
0.664 	0.002075 27.7814146411
0.664 	0.0021 26.1102196366
0.664 	0.002125 24.5359294966
0.664 	0.00215 23.0605103294
0.664 	0.002175 21.6858176662
0.664 	0.0022 20.4135829541
0.664 	0.002225 19.2454426041
0.664 	0.00225 18.1827367459
0.664 	0.002275 17.2268367722
0.664 	0.0023 16.3788639458
0.664 	0.002325 15.6396386427
0.664 	0.00235 15.0101266639
0.664 	0.002375 14.4905909797
0.664 	0.0024 14.0815995636
0.664 	0.002425 13.7831331234
0.664 	0.00245 13.594639241
0.664 	0.002475 13.5106671374
0.664 	0.0025 13.4912534785
0.664 	0.002525 13.5228232732
0.664 	0.00255 13.6516833045
0.664 	0.002575 13.888685961
0.664 	0.0026 14.2336419059
0.664 	0.002625 14.6856636584
0.664 	0.00265 15.2439240289
0.664 	0.002675 15.9070244884
0.664 	0.0027 16.6736293266
0.664 	0.002725 17.5420611154
0.664 	0.00275 18.5107500599
0.664 	0.002775 19.5778907697
0.664 	0.0028 20.7415888546
0.664 	0.002825 21.9999514637
0.664 	0.00285 23.3507584395
0.664 	0.002875 24.6918270031
0.664 	0.0029 26.3214660664
0.664 	0.002925 27.9367762838
0.664 	0.00295 29.6355195232
0.664 	0.002975 31.4153860003
0.664 	0.003 33.073884986
0.664 	0.003025 34.9890105874
0.664 	0.00305 36.9781449693
0.664 	0.003075 39.0387897202
0.664 	0.0031 41.168422282
0.664 	0.003125 43.364459914
0.664 	0.00315 45.6242299363
0.664 	0.003175 47.945105704
0.664 	0.0032 50.3242863118
0.664 	0.003225 52.7590378241
0.664 	0.00325 55.2465721464
0.664 	0.003275 57.7839463268
0.664 	0.0033 60.3683551766
0.664 	0.003325 62.9968492499
0.664 	0.00335 65.6664079968
0.664 	0.003375 68.3740077474
0.664 	0.0034 71.1166796534
0.664 	0.003425 73.8912900128
0.664 	0.00345 76.6946878995
0.664 	0.003475 79.8578903893
0.664 	0.0035 82.6979632861
0.664 	0.003525 85.5554427579
0.664 	0.00355 88.4319542529
0.664 	0.003575 91.3274204978
0.664 	0.0036 94.2394473127
0.664 	0.003625 97.1656643149
0.664 	0.00365 100.103707373
0.664 	0.003675 103.051220648
0.664 	0.0037 106.005837481
0.664 	0.003725 108.965212266
0.664 	0.00375 111.926988552
0.664 	0.003775 114.888790784
0.664 	0.0038 117.848252483
0.664 	0.003825 120.802967542
0.664 	0.00385 123.750472415
0.664 	0.003875 126.688165091
0.664 	0.0039 129.613101261
0.664 	0.003925 132.521136252
0.664 	0.00395 135.403068847
0.664 	0.003975 138.22129244
0.664 	0.004 140.877107537
0.668 	0.002 34.3187499706
0.668 	0.002025 32.3724889168
0.668 	0.00205 30.5200466903
0.668 	0.002075 28.760258283
0.668 	0.0021 27.0950453702
0.668 	0.002125 25.5266872561
0.668 	0.00215 24.0568997965
0.668 	0.002175 22.6877171876
0.668 	0.0022 21.4208816783
0.668 	0.002225 20.2577036633
0.668 	0.00225 19.1998770459
0.668 	0.002275 18.2485901735
0.668 	0.0023 17.4049025987
0.668 	0.002325 16.6697551675
0.668 	0.00235 16.043872171
0.668 	0.002375 15.5277149696
0.668 	0.0024 15.1218341349
0.668 	0.002425 14.8258800133
0.668 	0.00245 14.6394668539
0.668 	0.002475 14.5568744212
0.668 	0.0025 14.5373986032
0.668 	0.002525 14.5686677154
0.668 	0.00255 14.6976554945
0.668 	0.002575 14.9339694102
0.668 	0.0026 15.2779361928
0.668 	0.002625 15.7285472681
0.668 	0.00265 16.2849905675
0.668 	0.002675 16.945789376
0.668 	0.0027 17.7096444508
0.668 	0.002725 18.5749802726
0.668 	0.00275 19.5401230816
0.668 	0.002775 20.6033011563
0.668 	0.0028 21.7626628305
0.668 	0.002825 23.0162562237
0.668 	0.00285 24.3619193283
0.668 	0.002875 25.7976425719
0.668 	0.0029 27.3211850896
0.668 	0.002925 28.9301858182
0.668 	0.00295 30.6223185285
0.668 	0.002975 32.3951753587
0.668 	0.003 34.0560276919
0.668 	0.003025 35.9641169935
0.668 	0.00305 37.9459165825
0.668 	0.003075 39.9988985805
0.668 	0.0031 42.1205696991
0.668 	0.003125 44.3083095068
0.668 	0.00315 46.5595246991
0.668 	0.003175 48.8715047599
0.668 	0.0032 51.2415386009
0.668 	0.003225 53.6668642177
0.668 	0.00325 56.1446311332
0.668 	0.003275 58.6720168564
0.668 	0.0033 61.2461629832
0.668 	0.003325 63.8641120797
0.668 	0.00335 66.5228827752
0.668 	0.003375 69.219420116
0.668 	0.0034 71.950769858
0.668 	0.003425 75.047260751
0.668 	0.00345 77.831287651
0.668 	0.003475 80.6387850326
0.668 	0.0035 83.4674461691
0.668 	0.003525 86.3120906435
0.668 	0.00355 89.1778336023
0.668 	0.003575 92.0623777459
0.668 	0.0036 94.9633249477
0.668 	0.003625 97.8783025551
0.668 	0.00365 100.804947263
0.668 	0.003675 103.740888866
0.668 	0.0037 106.683777287
0.668 	0.003725 109.631251908
0.668 	0.00375 112.580956429
0.668 	0.003775 115.530508312
0.668 	0.0038 118.47753758
0.668 	0.003825 121.419619031
0.668 	0.00385 124.35425275
0.668 	0.003875 127.278742229
0.668 	0.0039 130.189851283
0.668 	0.003925 133.082341131
0.668 	0.00395 135.940927862
0.668 	0.003975 138.703086237
0.668 	0.004 141.27499031
0.672 	0.002 35.3209281797
0.672 	0.002025 33.3781730162
0.672 	0.00205 31.5320209726
0.672 	0.002075 29.7791120279
0.672 	0.0021 28.1207675652
0.672 	0.002125 26.5588415122
0.672 	0.00215 25.0955344239
0.672 	0.002175 23.7324500362
0.672 	0.0022 22.4714495535
0.672 	0.002225 21.3140374865
0.672 	0.00225 20.261743176
0.672 	0.002275 19.3154956329
0.672 	0.0023 18.4765765118
0.672 	0.002325 17.7458718383
0.672 	0.00235 17.1241242276
0.672 	0.002375 16.6117067128
0.672 	0.0024 16.2090229789
0.672 	0.002425 15.9160901451
0.672 	0.00245 15.7321287073
0.672 	0.002475 15.6511229897
0.672 	0.0025 15.6315663584
0.672 	0.002525 15.6630293435
0.672 	0.00255 15.7919149163
0.672 	0.002575 16.0279191736
0.672 	0.0026 16.3709546769
0.672 	0.002625 16.8202518313
0.672 	0.00265 17.3748366785
0.672 	0.002675 18.0334698611
0.672 	0.0027 18.7945447915
0.672 	0.002725 19.656690072
0.672 	0.00275 20.6182537381
0.672 	0.002775 21.677370926
0.672 	0.0028 22.8322318211
0.672 	0.002825 24.0808949864
0.672 	0.00285 25.421216788
0.672 	0.002875 26.8512019335
0.672 	0.0029 28.3685731995
0.672 	0.002925 29.9709983959
0.672 	0.00295 31.6561907661
0.672 	0.002975 33.2597430798
0.672 	0.003 35.0846468891
0.672 	0.003025 36.9853773165
0.672 	0.00305 38.9594286929
0.672 	0.003075 41.0043197312
0.672 	0.0031 43.117556839
0.672 	0.003125 45.2965375643
0.672 	0.00315 47.5387037679
0.672 	0.003175 49.8412773241
0.672 	0.0032 52.2016374809
0.672 	0.003225 54.6169185179
0.672 	0.00325 57.0844075652
0.672 	0.003275 59.6012212131
0.672 	0.0033 62.4894723175
0.672 	0.003325 65.0982553028
0.672 	0.00335 67.7456194926
0.672 	0.003375 70.4286377902
0.672 	0.0034 73.1442401206
0.672 	0.003425 75.8893833556
0.672 	0.00345 78.6607943157
0.672 	0.003475 81.455462585
0.672 	0.0035 84.2703001947
0.672 	0.003525 87.1037122031
0.672 	0.00355 89.9581168097
0.672 	0.003575 92.8311610212
0.672 	0.0036 95.7204626263
0.672 	0.003625 98.6236010744
0.672 	0.00365 101.538266875
0.672 	0.003675 104.462039076
0.672 	0.0037 107.39261501
0.672 	0.003725 110.327583686
0.672 	0.00375 113.264618405
0.672 	0.003775 116.201322408
0.672 	0.0038 119.135313136
0.672 	0.003825 122.064142579
0.672 	0.00385 124.985252412
0.672 	0.003875 127.895812564
0.672 	0.0039 130.792043825
0.672 	0.003925 133.666531209
0.672 	0.00395 136.491428164
0.672 	0.003975 139.179025083
0.672 	0.004 141.666276885
0.676 	0.002 36.3640431305
0.676 	0.002025 34.4248781284
0.676 	0.00205 32.5837014864
0.676 	0.002075 30.8384575913
0.676 	0.0021 29.1875546592
0.676 	0.002125 27.6328993099
0.676 	0.00215 26.1765704073
0.676 	0.002175 24.8203295833
0.676 	0.0022 23.5658639825
0.676 	0.002225 22.4147100481
0.676 	0.00225 21.3682508304
0.676 	0.002275 20.4278235166
0.676 	0.0023 19.5941869868
0.676 	0.002325 18.8683845573
0.676 	0.00235 18.2511102445
0.676 	0.002375 17.7428517931
0.676 	0.0024 17.3438553429
0.676 	0.002425 17.0541720876
0.676 	0.00245 16.8729524321
0.676 	0.002475 16.7937260664
0.676 	0.0025 16.7740931603
0.676 	0.002525 16.8057000808
0.676 	0.00255 16.9349337033
0.676 	0.002575 17.1706541791
0.676 	0.0026 17.5129616217
0.676 	0.002625 17.9609917428
0.676 	0.00265 18.5138596967
0.676 	0.002675 19.1702605848
0.676 	0.0027 19.9286128206
0.676 	0.002725 20.7875835799
0.676 	0.00275 21.7453733572
0.676 	0.002775 22.8003702972
0.676 	0.0028 23.9505969315
0.676 	0.002825 25.1941662028
0.676 	0.00285 26.52900501
0.676 	0.002875 27.9529392455
0.676 	0.0029 29.4638955067
0.676 	0.002925 31.0594617248
0.676 	0.00295 32.7374092875
0.676 	0.002975 34.3426885344
0.676 	0.003 36.1601683814
0.676 	0.003025 38.0530921479
0.676 	0.00305 40.0189836047
0.676 	0.003075 42.0553482424
0.676 	0.0031 44.1597178134
0.676 	0.003125 46.3294873861
0.676 	0.00315 48.5620752441
0.676 	0.003175 50.8547532693
0.676 	0.0032 53.2048705605
0.676 	0.003225 55.6096194309
0.676 	0.00325 58.0662549187
0.676 	0.003275 60.8766850493
0.676 	0.0033 63.4319838877
0.676 	0.003325 66.0286300182
0.676 	0.00335 68.663656994
0.676 	0.003375 71.33413086
0.676 	0.0034 74.037008791
0.676 	0.003425 76.7689739327
0.676 	0.00345 79.5271212532
0.676 	0.003475 82.3082269125
0.676 	0.0035 85.1091110921
